record_index,map_id,family_parameter_n,variables,construction,G1,G2,G3,jacobian_determinant,preimage_1_x,preimage_1_y,preimage_1_t,preimage_2_x,preimage_2_y,preimage_2_t,preimage_3_x,preimage_3_y,preimage_3_t,collision_image_1,collision_image_2,collision_image_3,collision_multiplicity,exact_jacobian_verified,exact_collision_verified,preimages_distinct,coordinate_degrees,coordinate_term_counts,map_sha256,base_map_sha256,source_generator,scope_note,source_files
2250,ACEG-T2249-66fbc7c8830f,2249,"(x,y,t)","G_2249=T_2249 o F; T_2249(u,v,w)=(u+2249,v,w)",x^3*y^3*t + 3*x^2*y^4 + 3*x^2*y^2*t + 7*x*y^3 + 3*x*y*t + 4*y^2 + t + 2249,3*x^3*y^2*t + 9*x^2*y^3 + 6*x^2*y*t + 12*x*y^2 + 3*x*t + y,-x^3*t - 3*x^2*y + 2*x,-2,0,0,-1/4,1,-3/2,13/2,-1,3/2,13/2,8995/4,0,0,3,true,true,true,7|6|4,8|6|3,66fbc7c8830f192b04930727a6edd0a5240c739cc5fa746d52165303c219c9d5,ce70ce88ad5ef1553386ebcfc9ff5b4b1c6d7b239defc514cb66c41bc07423c7,ACEG arbitrary-counterexample generator; exact sparse arithmetic,Distinct explicit representatives in one target-translation orbit; no inequivalence claim.,Pasted text(138).txt | Pasted text (2)(11).txt
2251,ACEG-T2250-b118e55ca1ee,2250,"(x,y,t)","G_2250=T_2250 o F; T_2250(u,v,w)=(u+2250,v,w)",x^3*y^3*t + 3*x^2*y^4 + 3*x^2*y^2*t + 7*x*y^3 + 3*x*y*t + 4*y^2 + t + 2250,3*x^3*y^2*t + 9*x^2*y^3 + 6*x^2*y*t + 12*x*y^2 + 3*x*t + y,-x^3*t - 3*x^2*y + 2*x,-2,0,0,-1/4,1,-3/2,13/2,-1,3/2,13/2,8999/4,0,0,3,true,true,true,7|6|4,8|6|3,b118e55ca1ee99417ac4a4a47fa6565156fe80693ea6bca59234f7cb0f3705d9,ce70ce88ad5ef1553386ebcfc9ff5b4b1c6d7b239defc514cb66c41bc07423c7,ACEG arbitrary-counterexample generator; exact sparse arithmetic,Distinct explicit representatives in one target-translation orbit; no inequivalence claim.,Pasted text(138).txt | Pasted text (2)(11).txt
2252,ACEG-T2251-073b35b133d8,2251,"(x,y,t)","G_2251=T_2251 o F; T_2251(u,v,w)=(u+2251,v,w)",x^3*y^3*t + 3*x^2*y^4 + 3*x^2*y^2*t + 7*x*y^3 + 3*x*y*t + 4*y^2 + t + 2251,3*x^3*y^2*t + 9*x^2*y^3 + 6*x^2*y*t + 12*x*y^2 + 3*x*t + y,-x^3*t - 3*x^2*y + 2*x,-2,0,0,-1/4,1,-3/2,13/2,-1,3/2,13/2,9003/4,0,0,3,true,true,true,7|6|4,8|6|3,073b35b133d8a42ed347116350de8879c3e625421c6e991b07f677b041f91411,ce70ce88ad5ef1553386ebcfc9ff5b4b1c6d7b239defc514cb66c41bc07423c7,ACEG arbitrary-counterexample generator; exact sparse arithmetic,Distinct explicit representatives in one target-translation orbit; no inequivalence claim.,Pasted text(138).txt | Pasted text (2)(11).txt
2253,ACEG-T2252-518f92aaacf1,2252,"(x,y,t)","G_2252=T_2252 o F; T_2252(u,v,w)=(u+2252,v,w)",x^3*y^3*t + 3*x^2*y^4 + 3*x^2*y^2*t + 7*x*y^3 + 3*x*y*t + 4*y^2 + t + 2252,3*x^3*y^2*t + 9*x^2*y^3 + 6*x^2*y*t + 12*x*y^2 + 3*x*t + y,-x^3*t - 3*x^2*y + 2*x,-2,0,0,-1/4,1,-3/2,13/2,-1,3/2,13/2,9007/4,0,0,3,true,true,true,7|6|4,8|6|3,518f92aaacf17571994a3b0fb17a75dcb18de25efbce0c9b72585f8fe9e517f4,ce70ce88ad5ef1553386ebcfc9ff5b4b1c6d7b239defc514cb66c41bc07423c7,ACEG arbitrary-counterexample generator; exact sparse arithmetic,Distinct explicit representatives in one target-translation orbit; no inequivalence claim.,Pasted text(138).txt | Pasted text (2)(11).txt
2254,ACEG-T2253-f2871399146b,2253,"(x,y,t)","G_2253=T_2253 o F; T_2253(u,v,w)=(u+2253,v,w)",x^3*y^3*t + 3*x^2*y^4 + 3*x^2*y^2*t + 7*x*y^3 + 3*x*y*t + 4*y^2 + t + 2253,3*x^3*y^2*t + 9*x^2*y^3 + 6*x^2*y*t + 12*x*y^2 + 3*x*t + y,-x^3*t - 3*x^2*y + 2*x,-2,0,0,-1/4,1,-3/2,13/2,-1,3/2,13/2,9011/4,0,0,3,true,true,true,7|6|4,8|6|3,f2871399146b9dad89abda4aac5bfba1dc244b351d8309377d108f64dbdc1660,ce70ce88ad5ef1553386ebcfc9ff5b4b1c6d7b239defc514cb66c41bc07423c7,ACEG arbitrary-counterexample generator; exact sparse arithmetic,Distinct explicit representatives in one target-translation orbit; no inequivalence claim.,Pasted text(138).txt | Pasted text (2)(11).txt
2255,ACEG-T2254-c9993ab8cd0d,2254,"(x,y,t)","G_2254=T_2254 o F; T_2254(u,v,w)=(u+2254,v,w)",x^3*y^3*t + 3*x^2*y^4 + 3*x^2*y^2*t + 7*x*y^3 + 3*x*y*t + 4*y^2 + t + 2254,3*x^3*y^2*t + 9*x^2*y^3 + 6*x^2*y*t + 12*x*y^2 + 3*x*t + y,-x^3*t - 3*x^2*y + 2*x,-2,0,0,-1/4,1,-3/2,13/2,-1,3/2,13/2,9015/4,0,0,3,true,true,true,7|6|4,8|6|3,c9993ab8cd0d50af728bdf44016739b4750d7452b1fb65b88618b266e69faa5f,ce70ce88ad5ef1553386ebcfc9ff5b4b1c6d7b239defc514cb66c41bc07423c7,ACEG arbitrary-counterexample generator; exact sparse arithmetic,Distinct explicit representatives in one target-translation orbit; no inequivalence claim.,Pasted text(138).txt | Pasted text (2)(11).txt
2256,ACEG-T2255-305c1c7e93c4,2255,"(x,y,t)","G_2255=T_2255 o F; T_2255(u,v,w)=(u+2255,v,w)",x^3*y^3*t + 3*x^2*y^4 + 3*x^2*y^2*t + 7*x*y^3 + 3*x*y*t + 4*y^2 + t + 2255,3*x^3*y^2*t + 9*x^2*y^3 + 6*x^2*y*t + 12*x*y^2 + 3*x*t + y,-x^3*t - 3*x^2*y + 2*x,-2,0,0,-1/4,1,-3/2,13/2,-1,3/2,13/2,9019/4,0,0,3,true,true,true,7|6|4,8|6|3,305c1c7e93c457060773b86d8ac9bf1d428aa37c3fa9499034cd2279c15fecda,ce70ce88ad5ef1553386ebcfc9ff5b4b1c6d7b239defc514cb66c41bc07423c7,ACEG arbitrary-counterexample generator; exact sparse arithmetic,Distinct explicit representatives in one target-translation orbit; no inequivalence claim.,Pasted text(138).txt | Pasted text (2)(11).txt
2257,ACEG-T2256-729bb6a3a2de,2256,"(x,y,t)","G_2256=T_2256 o F; T_2256(u,v,w)=(u+2256,v,w)",x^3*y^3*t + 3*x^2*y^4 + 3*x^2*y^2*t + 7*x*y^3 + 3*x*y*t + 4*y^2 + t + 2256,3*x^3*y^2*t + 9*x^2*y^3 + 6*x^2*y*t + 12*x*y^2 + 3*x*t + y,-x^3*t - 3*x^2*y + 2*x,-2,0,0,-1/4,1,-3/2,13/2,-1,3/2,13/2,9023/4,0,0,3,true,true,true,7|6|4,8|6|3,729bb6a3a2de0dbc3fe3e3b7f21f84c80b6ac4922713fb78be19f8cef7d9502a,ce70ce88ad5ef1553386ebcfc9ff5b4b1c6d7b239defc514cb66c41bc07423c7,ACEG arbitrary-counterexample generator; exact sparse arithmetic,Distinct explicit representatives in one target-translation orbit; no inequivalence claim.,Pasted text(138).txt | Pasted text (2)(11).txt
2258,ACEG-T2257-cd85338c4728,2257,"(x,y,t)","G_2257=T_2257 o F; T_2257(u,v,w)=(u+2257,v,w)",x^3*y^3*t + 3*x^2*y^4 + 3*x^2*y^2*t + 7*x*y^3 + 3*x*y*t + 4*y^2 + t + 2257,3*x^3*y^2*t + 9*x^2*y^3 + 6*x^2*y*t + 12*x*y^2 + 3*x*t + y,-x^3*t - 3*x^2*y + 2*x,-2,0,0,-1/4,1,-3/2,13/2,-1,3/2,13/2,9027/4,0,0,3,true,true,true,7|6|4,8|6|3,cd85338c472889eb41c89793a050b56b71b036982dc2d5de1b8c7143ea547a8f,ce70ce88ad5ef1553386ebcfc9ff5b4b1c6d7b239defc514cb66c41bc07423c7,ACEG arbitrary-counterexample generator; exact sparse arithmetic,Distinct explicit representatives in one target-translation orbit; no inequivalence claim.,Pasted text(138).txt | Pasted text (2)(11).txt
2259,ACEG-T2258-277add0862ce,2258,"(x,y,t)","G_2258=T_2258 o F; T_2258(u,v,w)=(u+2258,v,w)",x^3*y^3*t + 3*x^2*y^4 + 3*x^2*y^2*t + 7*x*y^3 + 3*x*y*t + 4*y^2 + t + 2258,3*x^3*y^2*t + 9*x^2*y^3 + 6*x^2*y*t + 12*x*y^2 + 3*x*t + y,-x^3*t - 3*x^2*y + 2*x,-2,0,0,-1/4,1,-3/2,13/2,-1,3/2,13/2,9031/4,0,0,3,true,true,true,7|6|4,8|6|3,277add0862ce7eac8dd4801d9208a81b7d6ea8ea60c80fe71c2e583b5388f134,ce70ce88ad5ef1553386ebcfc9ff5b4b1c6d7b239defc514cb66c41bc07423c7,ACEG arbitrary-counterexample generator; exact sparse arithmetic,Distinct explicit representatives in one target-translation orbit; no inequivalence claim.,Pasted text(138).txt | Pasted text (2)(11).txt
2260,ACEG-T2259-d6ad76528db5,2259,"(x,y,t)","G_2259=T_2259 o F; T_2259(u,v,w)=(u+2259,v,w)",x^3*y^3*t + 3*x^2*y^4 + 3*x^2*y^2*t + 7*x*y^3 + 3*x*y*t + 4*y^2 + t + 2259,3*x^3*y^2*t + 9*x^2*y^3 + 6*x^2*y*t + 12*x*y^2 + 3*x*t + y,-x^3*t - 3*x^2*y + 2*x,-2,0,0,-1/4,1,-3/2,13/2,-1,3/2,13/2,9035/4,0,0,3,true,true,true,7|6|4,8|6|3,d6ad76528db5ae948f7c78d9c2709568f071ac8d5c24eaee8370dcabe6bf2ee6,ce70ce88ad5ef1553386ebcfc9ff5b4b1c6d7b239defc514cb66c41bc07423c7,ACEG arbitrary-counterexample generator; exact sparse arithmetic,Distinct explicit representatives in one target-translation orbit; no inequivalence claim.,Pasted text(138).txt | Pasted text (2)(11).txt
2261,ACEG-T2260-b29d9d3967a3,2260,"(x,y,t)","G_2260=T_2260 o F; T_2260(u,v,w)=(u+2260,v,w)",x^3*y^3*t + 3*x^2*y^4 + 3*x^2*y^2*t + 7*x*y^3 + 3*x*y*t + 4*y^2 + t + 2260,3*x^3*y^2*t + 9*x^2*y^3 + 6*x^2*y*t + 12*x*y^2 + 3*x*t + y,-x^3*t - 3*x^2*y + 2*x,-2,0,0,-1/4,1,-3/2,13/2,-1,3/2,13/2,9039/4,0,0,3,true,true,true,7|6|4,8|6|3,b29d9d3967a362cdb925542622335cb52995bbf97debddd91275b69878580e7c,ce70ce88ad5ef1553386ebcfc9ff5b4b1c6d7b239defc514cb66c41bc07423c7,ACEG arbitrary-counterexample generator; exact sparse arithmetic,Distinct explicit representatives in one target-translation orbit; no inequivalence claim.,Pasted text(138).txt | Pasted text (2)(11).txt
2262,ACEG-T2261-3d99bc0d1a1a,2261,"(x,y,t)","G_2261=T_2261 o F; T_2261(u,v,w)=(u+2261,v,w)",x^3*y^3*t + 3*x^2*y^4 + 3*x^2*y^2*t + 7*x*y^3 + 3*x*y*t + 4*y^2 + t + 2261,3*x^3*y^2*t + 9*x^2*y^3 + 6*x^2*y*t + 12*x*y^2 + 3*x*t + y,-x^3*t - 3*x^2*y + 2*x,-2,0,0,-1/4,1,-3/2,13/2,-1,3/2,13/2,9043/4,0,0,3,true,true,true,7|6|4,8|6|3,3d99bc0d1a1a507974183274373bdfc40507b2a04fd6de3ff4ce41b4f8538755,ce70ce88ad5ef1553386ebcfc9ff5b4b1c6d7b239defc514cb66c41bc07423c7,ACEG arbitrary-counterexample generator; exact sparse arithmetic,Distinct explicit representatives in one target-translation orbit; no inequivalence claim.,Pasted text(138).txt | Pasted text (2)(11).txt
2263,ACEG-T2262-9e7308ddbda0,2262,"(x,y,t)","G_2262=T_2262 o F; T_2262(u,v,w)=(u+2262,v,w)",x^3*y^3*t + 3*x^2*y^4 + 3*x^2*y^2*t + 7*x*y^3 + 3*x*y*t + 4*y^2 + t + 2262,3*x^3*y^2*t + 9*x^2*y^3 + 6*x^2*y*t + 12*x*y^2 + 3*x*t + y,-x^3*t - 3*x^2*y + 2*x,-2,0,0,-1/4,1,-3/2,13/2,-1,3/2,13/2,9047/4,0,0,3,true,true,true,7|6|4,8|6|3,9e7308ddbda08eafa72c1fdd41cc1e7af66968af345a67c0dd2e8a3cf91451b7,ce70ce88ad5ef1553386ebcfc9ff5b4b1c6d7b239defc514cb66c41bc07423c7,ACEG arbitrary-counterexample generator; exact sparse arithmetic,Distinct explicit representatives in one target-translation orbit; no inequivalence claim.,Pasted text(138).txt | Pasted text (2)(11).txt
2264,ACEG-T2263-c6d5d626463a,2263,"(x,y,t)","G_2263=T_2263 o F; T_2263(u,v,w)=(u+2263,v,w)",x^3*y^3*t + 3*x^2*y^4 + 3*x^2*y^2*t + 7*x*y^3 + 3*x*y*t + 4*y^2 + t + 2263,3*x^3*y^2*t + 9*x^2*y^3 + 6*x^2*y*t + 12*x*y^2 + 3*x*t + y,-x^3*t - 3*x^2*y + 2*x,-2,0,0,-1/4,1,-3/2,13/2,-1,3/2,13/2,9051/4,0,0,3,true,true,true,7|6|4,8|6|3,c6d5d626463afc182b9e8f316bc8b35400212f77f6e5f7d5a2bbd754d8705686,ce70ce88ad5ef1553386ebcfc9ff5b4b1c6d7b239defc514cb66c41bc07423c7,ACEG arbitrary-counterexample generator; exact sparse arithmetic,Distinct explicit representatives in one target-translation orbit; no inequivalence claim.,Pasted text(138).txt | Pasted text (2)(11).txt
2265,ACEG-T2264-410d6d97d45b,2264,"(x,y,t)","G_2264=T_2264 o F; T_2264(u,v,w)=(u+2264,v,w)",x^3*y^3*t + 3*x^2*y^4 + 3*x^2*y^2*t + 7*x*y^3 + 3*x*y*t + 4*y^2 + t + 2264,3*x^3*y^2*t + 9*x^2*y^3 + 6*x^2*y*t + 12*x*y^2 + 3*x*t + y,-x^3*t - 3*x^2*y + 2*x,-2,0,0,-1/4,1,-3/2,13/2,-1,3/2,13/2,9055/4,0,0,3,true,true,true,7|6|4,8|6|3,410d6d97d45b8164099854475b339d10b57c8ae0661f2e475ac1a976a30bc09f,ce70ce88ad5ef1553386ebcfc9ff5b4b1c6d7b239defc514cb66c41bc07423c7,ACEG arbitrary-counterexample generator; exact sparse arithmetic,Distinct explicit representatives in one target-translation orbit; no inequivalence claim.,Pasted text(138).txt | Pasted text (2)(11).txt
2266,ACEG-T2265-664c397b8066,2265,"(x,y,t)","G_2265=T_2265 o F; T_2265(u,v,w)=(u+2265,v,w)",x^3*y^3*t + 3*x^2*y^4 + 3*x^2*y^2*t + 7*x*y^3 + 3*x*y*t + 4*y^2 + t + 2265,3*x^3*y^2*t + 9*x^2*y^3 + 6*x^2*y*t + 12*x*y^2 + 3*x*t + y,-x^3*t - 3*x^2*y + 2*x,-2,0,0,-1/4,1,-3/2,13/2,-1,3/2,13/2,9059/4,0,0,3,true,true,true,7|6|4,8|6|3,664c397b8066430fdb96c71163bf43c9f7cc7bba87cc571bac81d8755a8a154a,ce70ce88ad5ef1553386ebcfc9ff5b4b1c6d7b239defc514cb66c41bc07423c7,ACEG arbitrary-counterexample generator; exact sparse arithmetic,Distinct explicit representatives in one target-translation orbit; no inequivalence claim.,Pasted text(138).txt | Pasted text (2)(11).txt
2267,ACEG-T2266-a71ed6f78a99,2266,"(x,y,t)","G_2266=T_2266 o F; T_2266(u,v,w)=(u+2266,v,w)",x^3*y^3*t + 3*x^2*y^4 + 3*x^2*y^2*t + 7*x*y^3 + 3*x*y*t + 4*y^2 + t + 2266,3*x^3*y^2*t + 9*x^2*y^3 + 6*x^2*y*t + 12*x*y^2 + 3*x*t + y,-x^3*t - 3*x^2*y + 2*x,-2,0,0,-1/4,1,-3/2,13/2,-1,3/2,13/2,9063/4,0,0,3,true,true,true,7|6|4,8|6|3,a71ed6f78a99d8ce275af3c10d5196dca3648e04c52085437396f1395d5eec24,ce70ce88ad5ef1553386ebcfc9ff5b4b1c6d7b239defc514cb66c41bc07423c7,ACEG arbitrary-counterexample generator; exact sparse arithmetic,Distinct explicit representatives in one target-translation orbit; no inequivalence claim.,Pasted text(138).txt | Pasted text (2)(11).txt
2268,ACEG-T2267-ded92655f1a2,2267,"(x,y,t)","G_2267=T_2267 o F; T_2267(u,v,w)=(u+2267,v,w)",x^3*y^3*t + 3*x^2*y^4 + 3*x^2*y^2*t + 7*x*y^3 + 3*x*y*t + 4*y^2 + t + 2267,3*x^3*y^2*t + 9*x^2*y^3 + 6*x^2*y*t + 12*x*y^2 + 3*x*t + y,-x^3*t - 3*x^2*y + 2*x,-2,0,0,-1/4,1,-3/2,13/2,-1,3/2,13/2,9067/4,0,0,3,true,true,true,7|6|4,8|6|3,ded92655f1a214a9253bdc56c38a41d411796804a64064b8e74838eda527ebe7,ce70ce88ad5ef1553386ebcfc9ff5b4b1c6d7b239defc514cb66c41bc07423c7,ACEG arbitrary-counterexample generator; exact sparse arithmetic,Distinct explicit representatives in one target-translation orbit; no inequivalence claim.,Pasted text(138).txt | Pasted text (2)(11).txt
2269,ACEG-T2268-48592bbddeea,2268,"(x,y,t)","G_2268=T_2268 o F; T_2268(u,v,w)=(u+2268,v,w)",x^3*y^3*t + 3*x^2*y^4 + 3*x^2*y^2*t + 7*x*y^3 + 3*x*y*t + 4*y^2 + t + 2268,3*x^3*y^2*t + 9*x^2*y^3 + 6*x^2*y*t + 12*x*y^2 + 3*x*t + y,-x^3*t - 3*x^2*y + 2*x,-2,0,0,-1/4,1,-3/2,13/2,-1,3/2,13/2,9071/4,0,0,3,true,true,true,7|6|4,8|6|3,48592bbddeea538aa09a9a9b708e8d64c3a48e325c01db99edebd9d150597b5b,ce70ce88ad5ef1553386ebcfc9ff5b4b1c6d7b239defc514cb66c41bc07423c7,ACEG arbitrary-counterexample generator; exact sparse arithmetic,Distinct explicit representatives in one target-translation orbit; no inequivalence claim.,Pasted text(138).txt | Pasted text (2)(11).txt
2270,ACEG-T2269-6a8b0e3dc3e2,2269,"(x,y,t)","G_2269=T_2269 o F; T_2269(u,v,w)=(u+2269,v,w)",x^3*y^3*t + 3*x^2*y^4 + 3*x^2*y^2*t + 7*x*y^3 + 3*x*y*t + 4*y^2 + t + 2269,3*x^3*y^2*t + 9*x^2*y^3 + 6*x^2*y*t + 12*x*y^2 + 3*x*t + y,-x^3*t - 3*x^2*y + 2*x,-2,0,0,-1/4,1,-3/2,13/2,-1,3/2,13/2,9075/4,0,0,3,true,true,true,7|6|4,8|6|3,6a8b0e3dc3e24e21a85e9332144e76ee22d3a449a7765a7ba78e21582224bbbf,ce70ce88ad5ef1553386ebcfc9ff5b4b1c6d7b239defc514cb66c41bc07423c7,ACEG arbitrary-counterexample generator; exact sparse arithmetic,Distinct explicit representatives in one target-translation orbit; no inequivalence claim.,Pasted text(138).txt | Pasted text (2)(11).txt
2271,ACEG-T2270-615659e256ef,2270,"(x,y,t)","G_2270=T_2270 o F; T_2270(u,v,w)=(u+2270,v,w)",x^3*y^3*t + 3*x^2*y^4 + 3*x^2*y^2*t + 7*x*y^3 + 3*x*y*t + 4*y^2 + t + 2270,3*x^3*y^2*t + 9*x^2*y^3 + 6*x^2*y*t + 12*x*y^2 + 3*x*t + y,-x^3*t - 3*x^2*y + 2*x,-2,0,0,-1/4,1,-3/2,13/2,-1,3/2,13/2,9079/4,0,0,3,true,true,true,7|6|4,8|6|3,615659e256ef5f71327f30ac04a9c195eb83432639eb61501ef5d8345937306a,ce70ce88ad5ef1553386ebcfc9ff5b4b1c6d7b239defc514cb66c41bc07423c7,ACEG arbitrary-counterexample generator; exact sparse arithmetic,Distinct explicit representatives in one target-translation orbit; no inequivalence claim.,Pasted text(138).txt | Pasted text (2)(11).txt
2272,ACEG-T2271-60a81939680c,2271,"(x,y,t)","G_2271=T_2271 o F; T_2271(u,v,w)=(u+2271,v,w)",x^3*y^3*t + 3*x^2*y^4 + 3*x^2*y^2*t + 7*x*y^3 + 3*x*y*t + 4*y^2 + t + 2271,3*x^3*y^2*t + 9*x^2*y^3 + 6*x^2*y*t + 12*x*y^2 + 3*x*t + y,-x^3*t - 3*x^2*y + 2*x,-2,0,0,-1/4,1,-3/2,13/2,-1,3/2,13/2,9083/4,0,0,3,true,true,true,7|6|4,8|6|3,60a81939680c154b2cb582e9beee46b4c60dcc380cf819a68f93e41039d3a83e,ce70ce88ad5ef1553386ebcfc9ff5b4b1c6d7b239defc514cb66c41bc07423c7,ACEG arbitrary-counterexample generator; exact sparse arithmetic,Distinct explicit representatives in one target-translation orbit; no inequivalence claim.,Pasted text(138).txt | Pasted text (2)(11).txt
2273,ACEG-T2272-d303b3bdf7b4,2272,"(x,y,t)","G_2272=T_2272 o F; T_2272(u,v,w)=(u+2272,v,w)",x^3*y^3*t + 3*x^2*y^4 + 3*x^2*y^2*t + 7*x*y^3 + 3*x*y*t + 4*y^2 + t + 2272,3*x^3*y^2*t + 9*x^2*y^3 + 6*x^2*y*t + 12*x*y^2 + 3*x*t + y,-x^3*t - 3*x^2*y + 2*x,-2,0,0,-1/4,1,-3/2,13/2,-1,3/2,13/2,9087/4,0,0,3,true,true,true,7|6|4,8|6|3,d303b3bdf7b4adae137b1d788c570ad6387cec1a9701f1dd981c080b625dc71e,ce70ce88ad5ef1553386ebcfc9ff5b4b1c6d7b239defc514cb66c41bc07423c7,ACEG arbitrary-counterexample generator; exact sparse arithmetic,Distinct explicit representatives in one target-translation orbit; no inequivalence claim.,Pasted text(138).txt | Pasted text (2)(11).txt
2274,ACEG-T2273-fd6d6209b612,2273,"(x,y,t)","G_2273=T_2273 o F; T_2273(u,v,w)=(u+2273,v,w)",x^3*y^3*t + 3*x^2*y^4 + 3*x^2*y^2*t + 7*x*y^3 + 3*x*y*t + 4*y^2 + t + 2273,3*x^3*y^2*t + 9*x^2*y^3 + 6*x^2*y*t + 12*x*y^2 + 3*x*t + y,-x^3*t - 3*x^2*y + 2*x,-2,0,0,-1/4,1,-3/2,13/2,-1,3/2,13/2,9091/4,0,0,3,true,true,true,7|6|4,8|6|3,fd6d6209b612c53e578678c9800d3d74b52aaef056bf3cd5c51eab9ce44519c1,ce70ce88ad5ef1553386ebcfc9ff5b4b1c6d7b239defc514cb66c41bc07423c7,ACEG arbitrary-counterexample generator; exact sparse arithmetic,Distinct explicit representatives in one target-translation orbit; no inequivalence claim.,Pasted text(138).txt | Pasted text (2)(11).txt
2275,ACEG-T2274-614be03d12f2,2274,"(x,y,t)","G_2274=T_2274 o F; T_2274(u,v,w)=(u+2274,v,w)",x^3*y^3*t + 3*x^2*y^4 + 3*x^2*y^2*t + 7*x*y^3 + 3*x*y*t + 4*y^2 + t + 2274,3*x^3*y^2*t + 9*x^2*y^3 + 6*x^2*y*t + 12*x*y^2 + 3*x*t + y,-x^3*t - 3*x^2*y + 2*x,-2,0,0,-1/4,1,-3/2,13/2,-1,3/2,13/2,9095/4,0,0,3,true,true,true,7|6|4,8|6|3,614be03d12f226df80a382c03c92d2bf25189b2d557cb5ee01f3858d6dfcdd26,ce70ce88ad5ef1553386ebcfc9ff5b4b1c6d7b239defc514cb66c41bc07423c7,ACEG arbitrary-counterexample generator; exact sparse arithmetic,Distinct explicit representatives in one target-translation orbit; no inequivalence claim.,Pasted text(138).txt | Pasted text (2)(11).txt
2276,ACEG-T2275-e5ba273ac059,2275,"(x,y,t)","G_2275=T_2275 o F; T_2275(u,v,w)=(u+2275,v,w)",x^3*y^3*t + 3*x^2*y^4 + 3*x^2*y^2*t + 7*x*y^3 + 3*x*y*t + 4*y^2 + t + 2275,3*x^3*y^2*t + 9*x^2*y^3 + 6*x^2*y*t + 12*x*y^2 + 3*x*t + y,-x^3*t - 3*x^2*y + 2*x,-2,0,0,-1/4,1,-3/2,13/2,-1,3/2,13/2,9099/4,0,0,3,true,true,true,7|6|4,8|6|3,e5ba273ac059fba4e99d84fb0008d8ca9b53ae33644984aaa5d720e8f07442f3,ce70ce88ad5ef1553386ebcfc9ff5b4b1c6d7b239defc514cb66c41bc07423c7,ACEG arbitrary-counterexample generator; exact sparse arithmetic,Distinct explicit representatives in one target-translation orbit; no inequivalence claim.,Pasted text(138).txt | Pasted text (2)(11).txt
2277,ACEG-T2276-a404938f1923,2276,"(x,y,t)","G_2276=T_2276 o F; T_2276(u,v,w)=(u+2276,v,w)",x^3*y^3*t + 3*x^2*y^4 + 3*x^2*y^2*t + 7*x*y^3 + 3*x*y*t + 4*y^2 + t + 2276,3*x^3*y^2*t + 9*x^2*y^3 + 6*x^2*y*t + 12*x*y^2 + 3*x*t + y,-x^3*t - 3*x^2*y + 2*x,-2,0,0,-1/4,1,-3/2,13/2,-1,3/2,13/2,9103/4,0,0,3,true,true,true,7|6|4,8|6|3,a404938f19234a3c23d0ffdd099b043c3ecc2480516c71ac734a19bc49986c57,ce70ce88ad5ef1553386ebcfc9ff5b4b1c6d7b239defc514cb66c41bc07423c7,ACEG arbitrary-counterexample generator; exact sparse arithmetic,Distinct explicit representatives in one target-translation orbit; no inequivalence claim.,Pasted text(138).txt | Pasted text (2)(11).txt
2278,ACEG-T2277-7d2abd4661b5,2277,"(x,y,t)","G_2277=T_2277 o F; T_2277(u,v,w)=(u+2277,v,w)",x^3*y^3*t + 3*x^2*y^4 + 3*x^2*y^2*t + 7*x*y^3 + 3*x*y*t + 4*y^2 + t + 2277,3*x^3*y^2*t + 9*x^2*y^3 + 6*x^2*y*t + 12*x*y^2 + 3*x*t + y,-x^3*t - 3*x^2*y + 2*x,-2,0,0,-1/4,1,-3/2,13/2,-1,3/2,13/2,9107/4,0,0,3,true,true,true,7|6|4,8|6|3,7d2abd4661b5d91ca53a83235dd4f730bc34c452d01eac64b0d6b76440183775,ce70ce88ad5ef1553386ebcfc9ff5b4b1c6d7b239defc514cb66c41bc07423c7,ACEG arbitrary-counterexample generator; exact sparse arithmetic,Distinct explicit representatives in one target-translation orbit; no inequivalence claim.,Pasted text(138).txt | Pasted text (2)(11).txt
2279,ACEG-T2278-eeed7e55022a,2278,"(x,y,t)","G_2278=T_2278 o F; T_2278(u,v,w)=(u+2278,v,w)",x^3*y^3*t + 3*x^2*y^4 + 3*x^2*y^2*t + 7*x*y^3 + 3*x*y*t + 4*y^2 + t + 2278,3*x^3*y^2*t + 9*x^2*y^3 + 6*x^2*y*t + 12*x*y^2 + 3*x*t + y,-x^3*t - 3*x^2*y + 2*x,-2,0,0,-1/4,1,-3/2,13/2,-1,3/2,13/2,9111/4,0,0,3,true,true,true,7|6|4,8|6|3,eeed7e55022aa4ebd7fea5288008b1087cf9809cee47ab682f46b7c6c1fbe50d,ce70ce88ad5ef1553386ebcfc9ff5b4b1c6d7b239defc514cb66c41bc07423c7,ACEG arbitrary-counterexample generator; exact sparse arithmetic,Distinct explicit representatives in one target-translation orbit; no inequivalence claim.,Pasted text(138).txt | Pasted text (2)(11).txt
